Key,Id,Spawn,SpawnRadius,Waypoints,WalkSpeed,AnimType,POITypes,POIProbs,AppearanceIdx
Ped_26,Ped_26,BC_bottomright,250,"BC_topright,C1_right,AC_bottomright,AC_topright,A1_top,AD_topleft,AD_topright,AD_bottomright,D1_right,BD_topright,BD_bottomright,BD_bottomleft,B1_bottom,BC_bottomright,BC_topright,B1_top,BD_topleft,BD_topright,D1_right,AD_bottomright",154,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9681072988685246,0.9909934356776317,0.9602050456608707,1.0",Female_Adult_15
Ped_27,Ped_27,BC_bottomright,250,"B1_bottom,BD_bottomleft,BD_topleft,D1_left,AD_bottomleft,A1_bottom,AC_bottomright,AC_bottomleft,AC_topleft,AC_topright,AC_bottomright,A1_bottom,AD_bottomleft,AD_topleft,AD_topright,AD_bottomright,D1_right,BD_topright,BD_bottomright,BD_bottomleft",101,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5873670176744475,0.8414918960733822,0.8822544301361488,1.0",Fire_Male_03
Ped_28,Ped_28,BC_bottomright,250,"B1_bottom,BD_bottomleft,BD_topleft,BD_topright,D1_right,AD_bottomright,AD_topright,AD_topleft,AD_bottomleft,AD_bottomright,AD_topright,AD_topleft,A1_top,AC_topright,AC_bottomright,A1_bottom,AD_bottomleft,D1_left,BD_topleft,BD_bottomleft",165,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8667192120750795,0.6608468418264736,0.6569360669867017,1.0",Fire_Female_02
Ped_29,Ped_29,BC_bottomright,250,"BC_topright,B1_top,BD_topleft,BD_bottomleft,B1_bottom,BC_bottomright,BC_bottomleft,BC_topleft,BC_topright,C1_right,AC_bottomright,AC_topright,A1_top,AD_topleft,AD_topright,AD_bottomright,AD_bottomleft,AD_topleft,A1_top,AC_topright",116,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9813407253126885,0.6240967151085565,0.9593058507742871,1.0",Business_Male_07
Ped_30,Ped_30,BC_bottomright,250,"BC_topright,C1_right,AC_bottomright,AC_topright,AC_topleft,AC_bottomleft,AC_bottomright,A1_bottom,AD_bottomleft,AD_topleft,AD_topright,AD_bottomright,AD_bottomleft,A1_bottom,AC_bottomright,AC_bottomleft,C1_left,BC_topleft,BC_topright,BC_bottomright",156,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7656669428042802,0.62220021988586,0.8229668802958621,1.0",Police_Male_01
Ped_31,Ped_31,BC_bottomright,250,"B1_bottom,BD_bottomleft,BD_topleft,B1_top,BC_topright,BC_topleft,BC_bottomleft,BC_bottomright,B1_bottom,BD_bottomleft,BD_bottomright,BD_topright,D1_right,AD_bottomright,AD_bottomleft,A1_bottom,AC_bottomright,AC_topright,AC_topleft,AC_bottomleft",168,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8042698524167151,0.8323776307716221,0.5900586791341993,1.0",Female_Adult_02
Ped_32,Ped_32,B1_top,250,"BC_topright,BC_bottomright,BC_bottomleft,BC_topleft,BC_topright,C1_right,AC_bottomright,AC_bottomleft,AC_topleft,AC_topright,AC_bottomright,A1_bottom,AD_bottomleft,D1_left,BD_topleft,B1_top,BC_topright,C1_right,AC_bottomright,AC_topright",178,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7058703625344345,0.6770259572167281,0.8565248696629588,1.0",Delivery_Male_01
Ped_33,Ped_33,B1_top,250,"BC_topright,BC_bottomright,B1_bottom,BD_bottomleft,BD_bottomright,BD_topright,D1_right,AD_bottomright,AD_topright,AD_topleft,AD_bottomleft,D1_left,BD_topleft,BD_bottomleft,B1_bottom,BC_bottomright,BC_topright,BC_topleft,BC_bottomleft,BC_bottomright",145,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9615420935892429,0.8506241024245149,0.5764530461603937,1.0",Female_Adult_04
Ped_34,Ped_34,B1_top,250,"BC_topright,C1_right,AC_bottomright,AC_topright,A1_top,AD_topleft,AD_topright,AD_bottomright,D1_right,BD_topright,BD_topleft,BD_bottomleft,BD_bottomright,BD_topright,D1_right,AD_bottomright,AD_topright,AD_topleft,AD_bottomleft,D1_left",143,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6472620565874565,0.946442139718628,0.9098425385584512,1.0",Business_Male_07
Ped_35,Ped_35,B1_top,250,"BD_topleft,BD_bottomleft,BD_bottomright,BD_topright,BD_topleft,B1_top,BC_topright,BC_topleft,BC_bottomleft,BC_bottomright,BC_topright,B1_top,BD_topleft,BD_topright,BD_bottomright,BD_bottomleft,BD_topleft,BD_topright,D1_right,AD_bottomright",112,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8328719156592979,0.7980131812839489,0.952618567373471,1.0",Business_Male_01
Ped_36,Ped_36,B1_top,250,"BD_topleft,BD_topright,D1_right,AD_bottomright,AD_topright,AD_topleft,AD_bottomleft,A1_bottom,AC_bottomright,AC_topright,AC_topleft,AC_bottomleft,AC_bottomright,C1_right,BC_topright,B1_top,BD_topleft,D1_left,AD_bottomleft,AD_bottomright",101,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8521825004835959,0.9405829931265184,0.7229082535143133,1.0",Female_Adult_13
Ped_37,Ped_37,B1_top,250,"BC_topright,C1_right,AC_bottomright,A1_bottom,AD_bottomleft,AD_topleft,A1_top,AC_topright,AC_bottomright,A1_bottom,AD_bottomleft,AD_bottomright,D1_right,BD_topright,BD_topleft,BD_bottomleft,B1_bottom,BC_bottomright,BC_topright,B1_top",159,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9659833380073414,0.5414679833795213,0.6100446111713653,1.0",Male_Adult_01
Ped_38,Ped_38,B1_top,250,"BD_topleft,BD_bottomleft,BD_bottomright,BD_topright,BD_topleft,BD_bottomleft,B1_bottom,BC_bottomright,BC_bottomleft,BC_topleft,BC_topright,BC_bottomright,BC_bottomleft,BC_topleft,BC_topright,C1_right,AC_bottomright,AC_topright,AC_topleft,AC_bottomleft",150,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7288168003039399,0.6070836365863856,0.566612487038503,1.0",Female_Adult_03
Ped_39,Ped_39,B1_top,250,"BD_topleft,BD_bottomleft,BD_bottomright,BD_topright,BD_topleft,D1_left,AD_bottomleft,AD_bottomright,D1_right,BD_topright,BD_bottomright,BD_bottomleft,BD_topleft,B1_top,BC_topright,BC_topleft,C1_left,AC_bottomleft,AC_topleft,AC_topright",108,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8432860692969875,0.8034871662221372,0.6640328133911526,1.0",Military_Male_02
Ped_40,Ped_40,B1_bottom,250,"BC_bottomright,BC_topright,BC_topleft,BC_bottomleft,BC_bottomright,B1_bottom,BD_bottomleft,BD_topleft,B1_top,BC_topright,BC_bottomright,BC_bottomleft,BC_topleft,C1_left,AC_bottomleft,AC_bottomright,A1_bottom,AD_bottomleft,AD_topleft,AD_topright",124,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6269817017109048,0.5573057593848347,0.6170747699374262,1.0",Female_Adult_11
Ped_41,Ped_41,B1_bottom,250,"BC_bottomright,BC_topright,B1_top,BD_topleft,BD_bottomleft,BD_bottomright,BD_topright,BD_topleft,B1_top,BC_topright,BC_topleft,C1_left,AC_bottomleft,AC_bottomright,A1_bottom,AD_bottomleft,AD_topleft,AD_topright,AD_bottomright,AD_bottomleft",136,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6284908839889509,0.8985123669160726,0.8874116204644064,1.0",Male_Adult_12
